a =  0.0
    87.0: [[0, 0, 1, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0]],
    88.0: [[0, 0, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 1, 1, 0, 1]],
    89.0: [[0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 1, 0, 1]],
    90.0: [[1, 0, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 1, 1, 0, 1]],
    91.0: [[0, 0, 1, 1, 1, 1, 0, 1], [1, 1, 1, 0, 0, 0, 1, 0]],
    92.0: [[0, 0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 1, 1, 1, 0, 1]],
    93.0: [   [0, 0, 0, 0, 0, 1, 1, 0],
              [0, 1, 1, 1, 0, 0, 1, 0],
              [1, 0, 1, 1, 1, 1, 0, 1]],
    94.0: [   [0, 1, 0, 0, 0, 1, 1, 0],
              [1, 0, 1, 1, 0, 0, 1, 0],
              [1, 1, 1, 1, 1, 1, 0, 1]],
    95.0: [[1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 1, 1, 0, 0, 1, 0]],
    106.0: [[0, 0, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 0, 1, 1, 0]],
    107.0: [[0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 0]],
    108.0: [[1, 0, 0, 0, 1, 0, 1, 0], [1, 1, 1, 1, 0, 1, 1, 0]],
    119.0: [[0, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 1, 0, 1, 0]],
    120.0: [   [0, 0, 0, 0, 0, 0, 1, 1],
               [0, 1, 0, 0, 1, 1, 1, 0],
               [1, 0, 1, 1, 1, 0, 1, 0]]}
N =  4 , q =  4 , s =  1 , Codeword total =  256 , Max number of codewords =  5
============================================================================
a =  0.0
[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 1, 1, 1, 0], [1, 1, 1, 1, 1, 0, 1, 0]]
{   (0, 0, 0, 0, 0, 0, 0, 0): [(0, 0, 0, 0, 0, 0)],
    (0, 1, 0, 0, 0, 0, 1, 1): [   (0, 0, 0, 0, 1, 1),
                                  (1, 0, 0, 0, 1, 1),
                                  (1, 0, 0, 0, 0, 1),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 1, 0, 0, 1, 1),
                                  (0, 1, 0, 0, 0, 1),
                                  (0, 1, 0, 0, 0, 0)],
    (1, 0, 0, 0, 1, 1, 1, 0): [   (1, 0, 0, 0, 1, 1),
                                  (0, 0, 1, 1, 1, 0),
                                  (0, 0, 0, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 0),
                                  (1, 0, 0, 1, 1, 0),
                                  (1, 0, 0, 1, 1, 1),
                                  (1, 0, 0, 0, 1, 0)],
    (1, 1, 1, 1, 1, 0, 1, 0): [   (1, 1, 1, 0, 1, 0),
                                  (1, 1, 1, 1, 1, 0),
                                  (1, 1, 1, 1, 0, 0),
                                  (1, 1, 1, 1, 0, 1)]}
No intersection [(0, 0, 0, 0, 0, 0, 0, 0), (0, 1, 0, 0, 0, 0, 1, 1), (1, 0, 0, 0, 1, 1, 1, 0), (1, 1, 1, 1, 1, 0, 1, 0)]
a =  40.0
[[0, 0, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0], [1, 1, 1, 1, 1, 0, 1, 1]]
{   (0, 0, 0, 0, 0, 0, 0, 1): [(0, 0, 0, 0, 0, 1), (0, 0, 0, 0, 0, 0)],
    (0, 1, 0, 0, 1, 1, 0, 0): [   (0, 0, 1, 1, 0, 0),
                                  (1, 0, 1, 1, 0, 0),
                                  (1, 0, 0, 1, 0, 0),
                                  (1, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 0, 1, 0, 0),
                                  (0, 1, 0, 1, 1, 0),
                                  (0, 1, 0, 0, 0, 0),
                                  (0, 1, 0, 0, 1, 0),
                                  (0, 1, 0, 0, 1, 1)],
    (1, 0, 0, 0, 1, 1, 1, 1): [   (0, 0, 1, 1, 1, 1),
                                  (0, 0, 0, 1, 1, 1),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 0, 1, 1, 1),
                                  (1, 0, 0, 0, 1, 1)],
    (1, 0, 1, 1, 1, 0, 0, 0): [   (1, 0, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (1, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (1, 1, 1, 1, 0, 0),
                                  (1, 0, 1, 0, 0, 0),
                                  (1, 0, 1, 1, 1, 0)],
    (1, 1, 1, 1, 1, 0, 1, 1): [   (1, 1, 1, 0, 1, 1),
                                  (1, 1, 1, 1, 1, 1),
                                  (1, 1, 1, 1, 0, 1),
                                  (1, 1, 1, 1, 1, 0)]}
No intersection [(0, 0, 0, 0, 0, 0, 0, 1), (0, 1, 0, 0, 1, 1, 0, 0), (1, 0, 1, 1, 1, 0, 0, 0), (1, 0, 0, 0, 1, 1, 1, 1), (1, 1, 1, 1, 1, 0, 1, 1)]
a =  80.0
[[0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0, 0, 1]]
{   (0, 0, 0, 0, 0, 0, 1, 0): [   (0, 0, 0, 0, 1, 0),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 0, 0, 0, 1)],
    (0, 1, 0, 0, 1, 1, 0, 1): [   (0, 0, 1, 1, 0, 1),
                                  (1, 0, 1, 1, 0, 1),
                                  (1, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 1, 0, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (0, 1, 0, 1, 0, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 1, 1, 0),
                                  (0, 1, 0, 0, 0, 1),
                                  (0, 1, 0, 0, 1, 1),
                                  (0, 1, 0, 0, 1, 0)],
    (1, 0, 1, 1, 1, 0, 0, 1): [   (1, 0, 1, 1, 0, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (1, 1, 1, 0, 0, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (1, 1, 1, 1, 0, 1),
                                  (1, 0, 1, 0, 0, 1),
                                  (1, 0, 1, 1, 0, 0),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 1, 1, 1, 0)]}
a =  120.0
[[0, 0, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0]]
{   (0, 0, 0, 0, 0, 0, 1, 1): [   (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 0, 0, 0, 0, 0)],
    (0, 1, 0, 0, 1, 1, 1, 0): [   (0, 0, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 0),
                                  (1, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (0, 1, 0, 1, 1, 0),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 0, 1, 0),
                                  (0, 1, 0, 0, 1, 1)],
    (1, 0, 1, 1, 1, 0, 1, 0): [   (1, 0, 1, 1, 1, 0),
                                  (1, 1, 1, 0, 1, 0),
                                  (0, 1, 1, 0, 1, 0),
                                  (1, 0, 1, 0, 1, 0),
                                  (1, 0, 1, 1, 0, 0),
                                  (1, 0, 1, 1, 0, 1)]}
a =  13.0
[[0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 0]]
{   (0, 0, 0, 0, 0, 1, 0, 0): [   (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 0, 0, 1, 0),
                                  (0, 0, 0, 0, 0, 1)],
    (0, 1, 0, 0, 0, 1, 1, 1): [   (0, 0, 0, 1, 1, 1),
                                  (1, 0, 0, 1, 1, 1),
                                  (1, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 0, 1, 1),
                                  (0, 1, 0, 0, 0, 1)],
    (0, 1, 1, 1, 0, 0, 0, 0): [   (1, 1, 0, 0, 0, 0),
                                  (1, 1, 1, 0, 0, 0),
                                  (0, 1, 0, 0, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 1, 0, 0)],
    (1, 0, 1, 1, 0, 0, 1, 1): [   (1, 0, 0, 0, 1, 1),
                                  (0, 1, 0, 0, 1, 1),
                                  (1, 1, 0, 0, 1, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (1, 1, 1, 0, 1, 1),
                                  (1, 1, 1, 0, 0, 1),
                                  (1, 0, 1, 0, 1, 1),
                                  (1, 0, 1, 0, 0, 1),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 1, 1, 0, 1),
                                  (1, 0, 1, 1, 0, 0)],
    (1, 1, 1, 1, 1, 1, 1, 0): [(1, 1, 1, 1, 1, 0), (1, 1, 1, 1, 1, 1)]}
No intersection [(0, 0, 0, 0, 0, 1, 0, 0), (0, 1, 0, 0, 0, 1, 1, 1), (1, 0, 1, 1, 0, 0, 1, 1), (0, 1, 1, 1, 0, 0, 0, 0), (1, 1, 1, 1, 1, 1, 1, 0)]
a =  53.0
[[0, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1]]
{   (0, 0, 0, 0, 0, 1, 0, 1): [   (0, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 1, 0)],
    (0, 1, 1, 1, 0, 0, 0, 1): [   (1, 1, 0, 0, 0, 1),
                                  (1, 1, 1, 0, 0, 1),
                                  (0, 1, 0, 0, 0, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 1, 0, 0)],
    (1, 0, 1, 1, 1, 1, 0, 0): [   (0, 1, 1, 1, 0, 0),
                                  (1, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (1, 1, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 0, 0),
                                  (1, 0, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 1)],
    (1, 1, 1, 1, 1, 1, 1, 1): [(1, 1, 1, 1, 1, 1)]}
No intersection [(0, 0, 0, 0, 0, 1, 0, 1), (0, 1, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 0, 0), (1, 1, 1, 1, 1, 1, 1, 1)]
a =  93.0
[[0, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 1, 1, 1, 0, 1]]
{   (0, 0, 0, 0, 0, 1, 1, 0): [   (0, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 0, 1, 0),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 0, 0, 0, 1)],
    (0, 1, 1, 1, 0, 0, 1, 0): [   (1, 1, 0, 0, 1, 0),
                                  (1, 1, 1, 0, 1, 0),
                                  (0, 1, 0, 0, 1, 0),
                                  (0, 1, 1, 0, 1, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 0, 0, 1),
                                  (0, 1, 1, 1, 1, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 0, 1)],
    (1, 0, 1, 1, 1, 1, 0, 1): [   (0, 1, 1, 1, 0, 1),
                                  (1, 1, 1, 1, 0, 1),
                                  (1, 0, 1, 1, 0, 1),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 1, 1, 1, 0)]}
a =  12.0
[[0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0]]
{   (0, 0, 0, 0, 0, 1, 1, 1): [   (0, 0, 0, 1, 1, 1),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 0, 1)],
    (0, 0, 1, 1, 0, 0, 0, 0): [   (1, 1, 0, 0, 0, 0),
                                  (0, 1, 0, 0, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 1, 0, 0, 0),
                                  (0, 0, 1, 1, 0, 0)],
    (0, 1, 1, 1, 0, 0, 1, 1): [   (1, 1, 0, 0, 1, 1),
                                  (1, 1, 1, 0, 1, 1),
                                  (1, 1, 1, 0, 0, 1),
                                  (0, 1, 0, 0, 1, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (0, 1, 1, 1, 1, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 1, 0, 0)],
    (1, 0, 1, 1, 1, 1, 1, 0): [   (1, 1, 1, 1, 1, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 1)]}
No intersection [(0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 1, 1, 1, 0, 0, 1, 1), (1, 0, 1, 1, 1, 1, 1, 0)]
a =  26.0
[[0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1]]
{   (0, 0, 0, 0, 1, 0, 0, 0): [   (0, 0, 1, 0, 0, 0),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 0, 1, 0)],
    (0, 1, 0, 0, 1, 0, 1, 1): [   (0, 0, 1, 0, 1, 1),
                                  (1, 0, 1, 0, 1, 1),
                                  (1, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 1, 0, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 0, 0, 1, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 1, 0, 1),
                                  (0, 1, 0, 0, 0, 1),
                                  (0, 1, 0, 0, 1, 0)],
    (0, 1, 1, 1, 0, 1, 0, 0): [   (1, 1, 0, 1, 0, 0),
                                  (1, 1, 1, 0, 1, 0),
                                  (0, 1, 0, 1, 0, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 0, 1, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (0, 1, 1, 1, 0, 1)],
    (1, 0, 1, 1, 0, 1, 1, 1): [   (1, 0, 1, 0, 1, 1),
                                  (1, 0, 0, 1, 1, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (1, 1, 0, 1, 1, 1),
                                  (1, 1, 1, 0, 1, 1),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 1, 1, 0, 1)]}
No intersection [(0, 0, 0, 0, 1, 0, 0, 0), (0, 1, 0, 0, 1, 0, 1, 1), (1, 0, 1, 1, 0, 1, 1, 1), (0, 1, 1, 1, 0, 1, 0, 0)]
a =  66.0
[[0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 1, 1, 0, 1, 0, 1]]
{   (0, 0, 0, 0, 1, 0, 0, 1): [   (0, 0, 1, 0, 0, 1),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 1, 0)],
    (0, 1, 1, 1, 0, 1, 0, 1): [   (1, 1, 0, 1, 0, 1),
                                  (0, 1, 0, 1, 0, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 0, 1, 0)]}
No intersection [(0, 0, 0, 0, 1, 0, 0, 1), (0, 1, 1, 1, 0, 1, 0, 1)]
a =  106.0
[[0, 0, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 0, 1, 1, 0]]
{   (0, 0, 0, 0, 1, 0, 1, 0): [   (0, 0, 1, 0, 1, 0),
                                  (0, 0, 0, 0, 1, 0),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 1, 0, 1)],
    (0, 1, 1, 1, 0, 1, 1, 0): [   (1, 1, 0, 1, 1, 0),
                                  (1, 1, 1, 0, 1, 0),
                                  (0, 1, 0, 1, 1, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (0, 1, 1, 0, 1, 0),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 0, 1)]}
No intersection [(0, 0, 0, 0, 1, 0, 1, 0), (0, 1, 1, 1, 0, 1, 1, 0)]
a =  25.0
[[0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1]]
{   (0, 0, 0, 0, 1, 0, 1, 1): [   (0, 0, 1, 0, 1, 1),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 1, 1, 1),
                                  (0, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 0, 0, 0, 1, 0)],
    (0, 0, 1, 1, 0, 1, 0, 0): [   (1, 1, 0, 1, 0, 0),
                                  (0, 1, 0, 1, 0, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 0, 1, 0),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 1, 1, 0, 0),
                                  (0, 0, 1, 0, 0, 0),
                                  (0, 0, 1, 0, 1, 0),
                                  (0, 0, 1, 1, 1, 0),
                                  (0, 0, 1, 1, 0, 1)],
    (0, 1, 1, 1, 0, 1, 1, 1): [   (1, 1, 0, 1, 1, 1),
                                  (1, 1, 1, 0, 1, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 1, 1, 1, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 1, 0, 1)]}
No intersection [(0, 0, 0, 0, 1, 0, 1, 1), (0, 0, 1, 1, 0, 1, 0, 0), (0, 1, 1, 1, 0, 1, 1, 1)]
a =  39.0
[[0, 0, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 1, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1]]
{   (0, 0, 0, 0, 1, 1, 0, 0): [   (0, 0, 1, 1, 0, 0),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 0, 0, 1, 0),
                                  (0, 0, 0, 0, 1, 1)],
    (0, 1, 0, 0, 1, 1, 1, 1): [   (0, 0, 1, 1, 1, 1),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 0, 1, 1, 1),
                                  (0, 0, 0, 1, 1, 1),
                                  (0, 1, 1, 1, 1, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 0, 1, 1)],
    (0, 1, 1, 1, 1, 0, 0, 0): [   (1, 1, 1, 0, 0, 0),
                                  (1, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 1, 0)],
    (1, 0, 1, 1, 1, 0, 1, 1): [   (1, 0, 1, 1, 1, 1),
                                  (1, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (1, 1, 1, 1, 0, 1),
                                  (1, 0, 1, 0, 1, 1),
                                  (1, 0, 1, 1, 0, 1),
                                  (1, 0, 1, 1, 1, 0)]}
No intersection [(0, 0, 0, 0, 1, 1, 0, 0), (0, 1, 0, 0, 1, 1, 1, 1), (1, 0, 1, 1, 1, 0, 1, 1), (0, 1, 1, 1, 1, 0, 0, 0)]
a =  79.0
[[0, 0, 0, 0, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 1]]
{   (0, 0, 0, 0, 1, 1, 0, 1): [   (0, 0, 1, 1, 0, 1),
                                  (0, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 1, 1, 1),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 1, 0)],
    (0, 1, 1, 1, 1, 0, 0, 1): [   (1, 1, 1, 0, 0, 1),
                                  (1, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 1, 1),
                                  (0, 1, 1, 1, 1, 0)]}
No intersection [(0, 0, 0, 0, 1, 1, 0, 1), (0, 1, 1, 1, 1, 0, 0, 1)]
a =  119.0
[[0, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 1, 0, 1, 0]]
{   (0, 0, 0, 0, 1, 1, 1, 0): [   (0, 0, 1, 1, 1, 0),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 1, 1, 1),
                                  (0, 0, 0, 0, 1, 0),
                                  (0, 0, 0, 0, 1, 1)],
    (0, 1, 1, 1, 1, 0, 1, 0): [   (1, 1, 1, 0, 1, 0),
                                  (0, 1, 1, 0, 1, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 1, 1, 1, 0, 1)]}
No intersection [(0, 0, 0, 0, 1, 1, 1, 0), (0, 1, 1, 1, 1, 0, 1, 0)]
a =  38.0
[[0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 1, 1, 1, 0, 1, 1]]
{   (0, 0, 0, 0, 1, 1, 1, 1): [   (0, 0, 1, 1, 1, 1),
                                  (0, 0, 0, 1, 1, 1),
                                  (0, 0, 0, 0, 1, 1)],
    (0, 0, 1, 1, 1, 0, 0, 0): [   (1, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 0, 0, 0),
                                  (0, 1, 1, 1, 0, 0),
                                  (0, 0, 1, 0, 0, 0),
                                  (0, 0, 1, 1, 0, 0),
                                  (0, 0, 1, 1, 1, 0)],
    (0, 1, 1, 1, 1, 0, 1, 1): [   (1, 1, 1, 0, 1, 1),
                                  (1, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 1, 1, 1),
                                  (0, 1, 1, 1, 0, 1),
                                  (0, 1, 1, 1, 1, 0)]}
No intersection [(0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 1, 0, 0, 0), (0, 1, 1, 1, 1, 0, 1, 1)]
a =  4.0
[[0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 0]]
{   (0, 0, 0, 1, 0, 0, 0, 0): [   (0, 1, 0, 0, 0, 0),
                                  (0, 0, 0, 0, 0, 0),
                                  (0, 0, 1, 0, 0, 0),
                                  (0, 0, 0, 1, 0, 0)],
    (0, 1, 0, 1, 0, 0, 1, 1): [   (0, 1, 0, 0, 1, 1),
                                  (1, 0, 1, 0, 1, 1),
                                  (1, 0, 1, 0, 0, 1),
                                  (0, 0, 1, 0, 1, 1),
                                  (0, 0, 1, 0, 0, 1),
                                  (0, 1, 1, 0, 1, 1),
                                  (0, 1, 1, 0, 0, 1),
                                  (0, 1, 0, 0, 0, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 1, 0, 1),
                                  (0, 1, 0, 1, 0, 0)],
    (1, 0, 0, 1, 1, 1, 1, 0): [   (0, 1, 1, 1, 1, 0),
                                  (0, 0, 1, 1, 1, 0),
                                  (1, 1, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 0),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 0, 1, 1, 0),
                                  (1, 0, 0, 1, 1, 1)]}
No intersection [(0, 0, 0, 1, 0, 0, 0, 0), (0, 1, 0, 1, 0, 0, 1, 1), (1, 0, 0, 1, 1, 1, 1, 0)]
a =  44.0
[[0, 0, 0, 1, 0, 0, 0, 1], [0, 1, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1]]
{   (0, 0, 0, 1, 0, 0, 0, 1): [   (0, 1, 0, 0, 0, 1),
                                  (0, 0, 0, 0, 0, 1),
                                  (0, 0, 1, 0, 0, 1),
                                  (0, 0, 1, 0, 0, 0),
                                  (0, 0, 0, 1, 0, 1),
                                  (0, 0, 0, 1, 0, 0)],
    (0, 1, 0, 1, 1, 1, 0, 0): [   (0, 1, 1, 1, 0, 0),
                                  (1, 0, 1, 1, 0, 0),
                                  (1, 0, 1, 1, 1, 0),
                                  (0, 0, 1, 1, 0, 0),
                                  (0, 0, 1, 1, 1, 0),
                                  (0, 1, 1, 1, 1, 0),
                                  (0, 1, 0, 1, 0, 0),
                                  (0, 1, 0, 1, 1, 0),
                                  (0, 1, 0, 1, 1, 1)],
    (1, 0, 0, 1, 1, 1, 1, 1): [   (0, 1, 1, 1, 1, 1),
                                  (0, 0, 1, 1, 1, 1),
                                  (1, 1, 1, 1, 1, 1),
                                  (1, 0, 1, 1, 1, 1),
                                  (1, 0, 0, 1, 1, 1)]}
No intersection [(0, 0, 0, 1, 0, 0, 0, 1), (0, 1, 0, 1, 1, 1, 0, 0), (1, 0, 0, 1, 1, 1, 1, 1)]
a =  84.0
[[0, 0, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1]]
{   (0, 0, 0, 1, 0, 0, 1, 0): [   (0, 1, 0, 0, 1, 0),
                                  (0, 0, 0, 0, 1, 0),
                                  (0, 0, 1, 0, 1, 0),
                                  (0, 0, 1, 0, 0, 0),
                                  (0, 0, 1, 0, 0, 1),
                                  (0, 0, 0, 1, 1, 0),
                                  (0, 0, 0, 1, 0, 0),
                                  (0, 0, 0, 1, 0, 1)],
    (0, 1, 0, 1, 1, 1, 0, 1): [   (0, 1, 1, 1, 0, 1),
                                  (1, 0, 1, 1, 0, 1),
                                  (0, 0, 1, 1, 0, 1),
                                  (0, 1, 0, 1, 0, 1),
                                  (0, 1, 0, 1, 1, 1),
                                  (0, 1, 0, 1, 1, 0)]}
No intersection [(0, 0, 0, 1, 0, 0, 1, 0), (0, 1, 0, 1, 1, 1, 0, 1)]
a =  3.0
[[0, 0, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0]]
{   (0, 0, 0, 1, 0, 0, 1, 1): [   (0, 1, 0, 0, 1, 1),
                                  (0, 0, 0, 0, 1, 1),
                                  (0, 0, 1, 0, 1, 1),
